id,n_items,total_weight,opt_bins,waste_abs,waste_pct,n_items_is_prime,total_weight_is_prime,total_weight_is_pow2,prime_elem_count,pow2_elem_count
2462,10,459,6,141,23.5,0,0,0,3,0
2463,15,645,7,55,7.857142857142857,0,0,0,5,1
2464,14,492,5,8,1.6,0,0,0,5,0
2465,16,620,7,80,11.428571428571429,0,0,0,4,2
2466,19,612,7,88,12.571428571428573,1,0,0,4,1
2467,11,392,4,8,2.0,1,0,0,1,2
2468,19,814,9,86,9.555555555555555,1,0,0,3,1
2469,11,384,4,16,4.0,1,0,0,1,0
2470,13,645,7,55,7.857142857142857,1,0,0,5,0
2471,12,405,5,95,19.0,0,0,0,4,0
2472,15,602,7,98,14.000000000000002,0,0,0,2,0
2473,19,792,9,108,12.0,1,0,0,9,0
2474,19,827,9,73,8.11111111111111,1,1,0,4,2
2475,11,417,5,83,16.6,1,0,0,2,1
2476,19,826,9,74,8.222222222222223,1,0,0,5,0
2477,19,811,9,89,9.88888888888889,1,1,0,4,1
2478,13,493,6,107,17.833333333333336,1,0,0,3,1
2479,12,406,5,94,18.8,0,0,0,4,0
2480,12,470,6,130,21.666666666666668,0,0,0,4,1
2481,16,652,7,48,6.857142857142858,0,0,0,4,4
2482,16,580,6,20,3.3333333333333335,0,0,0,6,0
2483,13,505,6,95,15.833333333333332,1,0,0,3,1
2484,11,355,4,45,11.25,1,0,0,1,0
2485,10,342,4,58,14.499999999999998,0,0,0,4,1
2486,15,671,8,129,16.125,0,0,0,3,0
2487,18,712,8,88,11.0,0,0,0,4,2
2488,14,648,7,52,7.428571428571429,0,0,0,1,2
2489,16,623,7,77,11.0,0,0,0,1,2
2490,11,407,5,93,18.6,1,0,0,5,0
2491,19,819,9,81,9.0,1,0,0,5,1
2492,19,777,8,23,2.875,1,0,0,6,2
2493,17,636,7,64,9.142857142857142,1,0,0,4,0
2494,19,909,10,91,9.1,1,0,0,5,1
2495,18,802,9,98,10.888888888888888,0,0,0,4,0
2496,17,582,6,18,3.0,1,0,0,7,2
2497,17,689,8,111,13.875000000000002,1,0,0,5,1
2498,10,420,5,80,16.0,0,0,0,3,0
2499,11,365,4,35,8.75,1,0,0,2,1
2500,16,690,8,110,13.750000000000002,0,0,0,4,1
2501,15,579,6,21,3.5000000000000004,0,0,0,3,0
2502,11,458,5,42,8.4,1,0,0,4,0
2503,11,416,5,84,16.8,1,0,0,5,1
2504,15,617,7,83,11.857142857142858,0,1,0,6,1
2505,19,810,9,90,10.0,1,0,0,4,1
2506,11,388,4,12,3.0,1,0,0,1,0
2507,18,622,7,78,11.142857142857142,0,0,0,5,0
2508,18,664,7,36,5.142857142857142,0,0,0,5,1
2509,15,600,7,100,14.285714285714285,0,0,0,1,1
2510,17,664,7,36,5.142857142857142,1,0,0,6,0
2511,17,842,10,158,15.8,1,0,0,8,0
2512,15,585,6,15,2.5,0,0,0,1,2
2513,18,496,5,4,0.8,0,0,0,5,2
2514,12,421,5,79,15.8,0,1,0,4,0
2515,12,618,9,282,31.333333333333336,0,0,0,2,0
2516,17,639,7,61,8.714285714285715,1,0,0,3,1
2517,16,807,11,293,26.636363636363637,0,0,0,2,0
2518,10,377,4,23,5.75,0,0,0,1,1
2519,13,387,4,13,3.25,1,0,0,2,1
2520,15,577,6,23,3.833333333333333,0,1,0,7,1
2521,16,609,7,91,13.0,0,0,0,2,2
2522,16,530,6,70,11.666666666666666,0,0,0,4,1
2523,16,618,7,82,11.714285714285715,0,0,0,2,1
2524,10,435,5,65,13.0,0,0,0,1,0
2525,17,725,8,75,9.375,1,0,0,3,0
2526,12,564,7,136,19.428571428571427,0,0,0,2,0
2527,14,514,6,86,14.333333333333334,0,0,0,4,0
2528,15,762,10,238,23.799999999999997,0,0,0,2,0
2529,10,477,6,123,20.5,0,0,0,2,0
2530,11,438,5,62,12.4,1,0,0,1,1
2531,18,817,9,83,9.222222222222221,0,0,0,4,3
2532,18,667,7,33,4.714285714285714,0,0,0,3,1
2533,16,612,7,88,12.571428571428573,0,0,0,3,0
2534,12,423,5,77,15.4,0,0,0,3,2
2535,12,534,6,66,11.0,0,0,0,4,1
2536,16,613,7,87,12.428571428571429,0,1,0,3,1
2537,14,505,6,95,15.833333333333332,0,0,0,8,0
2538,12,546,7,154,22.0,0,0,0,3,0
2539,11,486,5,14,2.8000000000000003,1,0,0,1,1
2540,10,400,5,100,20.0,0,0,0,2,0
2541,11,404,5,96,19.2,1,0,0,2,1
2542,10,433,5,67,13.4,0,1,0,3,1
2543,17,634,7,66,9.428571428571429,1,0,0,8,1
2544,19,790,9,110,12.222222222222221,1,0,0,5,0
2545,13,505,6,95,15.833333333333332,1,0,0,1,1
2546,16,574,6,26,4.333333333333334,0,0,0,7,1
2547,17,691,8,109,13.625000000000002,1,1,0,4,2
2548,18,645,7,55,7.857142857142857,0,0,0,4,3
2549,16,390,4,10,2.5,0,0,0,6,1
2550,11,408,5,92,18.4,1,0,0,1,1
2551,10,423,5,77,15.4,0,0,0,1,1
2552,10,398,5,102,20.4,0,0,0,5,1
2553,12,495,6,105,17.5,0,0,0,5,0
2554,10,381,4,19,4.75,0,0,0,3,0
2555,11,429,5,71,14.2,1,0,0,1,3
2556,16,579,6,21,3.5000000000000004,0,0,0,5,0
2557,12,387,4,13,3.25,0,0,0,4,1
2558,14,549,6,51,8.5,0,0,0,6,0
2559,11,441,5,59,11.799999999999999,1,0,0,1,1
2560,16,576,6,24,4.0,0,0,0,2,3
2561,11,481,5,19,3.8,1,0,0,3,1
2562,18,597,7,103,14.714285714285714,0,0,0,6,1
2563,16,661,7,39,5.571428571428571,0,1,0,2,1
2564,14,559,6,41,6.833333333333333,0,0,0,6,0
2565,17,564,6,36,6.0,1,0,0,6,0
2566,14,579,7,121,17.285714285714285,0,0,0,6,0
2567,12,449,5,51,10.2,0,1,0,6,0
2568,18,712,8,88,11.0,0,0,0,3,1
2569,19,684,7,16,2.2857142857142856,1,0,0,4,3
2570,17,709,8,91,11.375,1,1,0,4,0
2571,11,371,4,29,7.249999999999999,1,0,0,5,1
2572,14,638,7,62,8.857142857142856,0,0,0,4,1
2573,11,493,6,107,17.833333333333336,1,0,0,1,0
2574,17,761,8,39,4.875,1,1,0,4,2
2575,13,661,8,139,17.375,1,1,0,0,0
2576,16,630,7,70,10.0,0,0,0,9,0
2577,16,663,7,37,5.285714285714286,0,0,0,4,2
2578,16,612,7,88,12.571428571428573,0,0,0,2,0
2579,11,386,4,14,3.5000000000000004,1,0,0,3,0
2580,13,416,5,84,16.8,1,0,0,2,0
2581,16,607,7,93,13.285714285714286,0,1,0,1,1
2582,17,748,8,52,6.5,1,0,0,2,1
2583,14,539,6,61,10.166666666666666,0,0,0,1,0
2584,10,447,5,53,10.6,0,0,0,2,1
2585,18,697,8,103,12.875,0,0,0,4,0
2586,10,353,4,47,11.75,0,1,0,0,1
2587,13,448,5,52,10.4,1,0,0,3,0
2588,12,474,5,26,5.2,0,0,0,2,0
2589,12,432,5,68,13.600000000000001,0,0,0,2,1
2590,10,442,5,58,11.600000000000001,0,0,0,3,0
2591,16,481,5,19,3.8,0,0,0,5,0
2592,16,718,9,182,20.22222222222222,0,0,0,6,0
2593,18,738,8,62,7.75,0,0,0,4,3
2594,16,754,9,146,16.22222222222222,0,0,0,5,1
2595,18,664,7,36,5.142857142857142,0,0,0,3,0
2596,10,405,5,95,19.0,0,0,0,2,1
2597,17,611,7,89,12.714285714285714,1,0,0,4,0
2598,11,427,5,73,14.6,1,0,0,0,0
2599,19,691,7,9,1.2857142857142856,1,1,0,4,0
2600,12,476,5,24,4.8,0,0,0,5,1
2601,15,563,6,37,6.166666666666667,0,1,0,3,0
2602,10,551,8,249,31.125000000000004,0,0,0,4,0
2603,19,760,8,40,5.0,1,0,0,5,0
2604,18,683,7,17,2.4285714285714284,0,1,0,3,1
2605,13,562,6,38,6.333333333333334,1,0,0,1,1
2606,13,498,5,2,0.4,1,0,0,4,0
2607,14,543,6,57,9.5,0,0,0,2,0
2608,18,592,6,8,1.3333333333333335,0,0,0,3,3
2609,18,754,8,46,5.75,0,0,0,2,0
2610,15,512,6,88,14.666666666666666,0,0,1,3,0
2611,14,539,6,61,10.166666666666666,0,0,0,5,2
2612,12,474,5,26,5.2,0,0,0,3,2
2613,15,530,6,70,11.666666666666666,0,0,0,9,0
2614,13,530,6,70,11.666666666666666,1,0,0,2,0
2615,14,570,6,30,5.0,0,0,0,5,0
2616,15,556,6,44,7.333333333333333,0,0,0,4,0
2617,14,660,7,40,5.714285714285714,0,0,0,4,0
2618,16,618,7,82,11.714285714285715,0,0,0,6,0
2619,19,787,9,113,12.555555555555555,1,1,0,1,1
2620,10,378,4,22,5.5,0,0,0,1,1
2621,16,612,7,88,12.571428571428573,0,0,0,2,0
2622,18,632,7,68,9.714285714285714,0,0,0,5,1
2623,12,481,6,119,19.833333333333332,0,0,0,3,0
2624,17,656,7,44,6.2857142857142865,1,0,0,7,1
2625,10,382,4,18,4.5,0,0,0,1,2
2626,18,711,8,89,11.125,0,0,0,2,0
2627,15,597,7,103,14.714285714285714,0,0,0,7,1
2628,15,482,5,18,3.5999999999999996,0,0,0,5,0
2629,19,791,10,209,20.9,1,0,0,2,0
2630,16,584,6,16,2.666666666666667,0,0,0,7,1
2631,11,504,6,96,16.0,1,0,0,0,3
2632,19,725,8,75,9.375,1,0,0,4,1
2633,12,515,6,85,14.166666666666666,0,0,0,3,1
2634,11,483,5,17,3.4000000000000004,1,0,0,3,0
2635,15,523,6,77,12.833333333333332,0,1,0,2,1
2636,10,477,6,123,20.5,0,0,0,1,2
2637,13,684,9,216,24.0,1,0,0,3,1
2638,19,665,7,35,5.0,1,0,0,6,0
2639,16,695,8,105,13.125,0,0,0,2,1
2640,17,667,7,33,4.714285714285714,1,0,0,6,1
2641,13,604,7,96,13.714285714285715,1,0,0,4,0
2642,17,713,8,87,10.875,1,0,0,6,0
2643,18,740,8,60,7.5,0,0,0,3,1
2644,15,580,6,20,3.3333333333333335,0,0,0,5,0
2645,12,468,5,32,6.4,0,0,0,5,0
2646,15,599,7,101,14.428571428571429,0,1,0,4,3
2647,11,386,4,14,3.5000000000000004,1,0,0,4,1
2648,18,736,8,64,8.0,0,0,0,2,0
2649,15,551,6,49,8.166666666666666,0,0,0,2,0
2650,19,859,10,141,14.099999999999998,1,1,0,3,2
2651,13,515,6,85,14.166666666666666,1,0,0,4,1
2652,12,611,8,189,23.625,0,0,0,4,0
2653,10,322,4,78,19.5,0,0,0,1,1
2654,11,449,5,51,10.2,1,1,0,6,0
2655,15,564,6,36,6.0,0,0,0,4,1
2656,13,500,6,100,16.666666666666664,1,0,0,3,1
2657,15,716,9,184,20.444444444444446,0,0,0,2,1
2658,12,536,6,64,10.666666666666668,0,0,0,7,0
2659,11,418,5,82,16.400000000000002,1,0,0,1,0
2660,16,552,6,48,8.0,0,0,0,3,1
2661,10,315,4,85,21.25,0,0,0,0,1
2662,19,723,8,77,9.625,1,0,0,4,0
2663,12,452,5,48,9.6,0,0,0,2,0
2664,13,573,6,27,4.5,1,0,0,4,0
2665,10,425,5,75,15.0,0,0,0,3,2
2666,11,356,4,44,11.0,1,0,0,3,0
2667,18,717,8,83,10.375,0,0,0,4,2
2668,14,598,7,102,14.571428571428571,0,0,0,5,0
2669,17,751,8,49,6.125,1,1,0,4,1
2670,10,380,4,20,5.0,0,0,0,3,0
2671,15,566,6,34,5.666666666666666,0,0,0,3,1
2672,19,818,9,82,9.11111111111111,1,0,0,5,2
2673,13,549,6,51,8.5,1,0,0,2,0
2674,10,481,6,119,19.833333333333332,0,0,0,1,0
2675,18,541,6,59,9.833333333333332,0,1,0,4,0
2676,16,735,10,265,26.5,0,0,0,6,0
2677,14,692,9,208,23.11111111111111,0,0,0,5,0
2678,19,793,9,107,11.88888888888889,1,0,0,5,0
2679,16,785,10,215,21.5,0,0,0,7,1
2680,17,635,7,65,9.285714285714286,1,0,0,4,2
2681,10,493,6,107,17.833333333333336,0,0,0,2,0
2682,10,377,4,23,5.75,0,0,0,1,1
2683,16,610,7,90,12.857142857142856,0,0,0,5,0
2684,14,621,7,79,11.285714285714285,0,0,0,3,1
2685,14,524,6,76,12.666666666666668,0,0,0,5,0
2686,13,623,8,177,22.125,1,0,0,1,3
2687,19,901,10,99,9.9,1,0,0,3,2
2688,12,434,5,66,13.200000000000001,0,0,0,5,0
2689,16,606,7,94,13.428571428571429,0,0,0,4,0
2690,12,646,9,254,28.22222222222222,0,0,0,1,1
2691,13,402,5,98,19.6,1,0,0,8,0
2692,16,794,9,106,11.777777777777777,0,0,0,3,1
2693,18,667,7,33,4.714285714285714,0,0,0,5,0
2694,12,501,6,99,16.5,0,0,0,2,1
2695,19,836,9,64,7.111111111111111,1,0,0,6,0
2696,18,671,7,29,4.142857142857142,0,0,0,6,0
2697,15,576,6,24,4.0,0,0,0,3,0
2698,10,374,4,26,6.5,0,0,0,2,1
2699,14,599,7,101,14.428571428571429,0,1,0,2,1
2700,15,482,5,18,3.5999999999999996,0,0,0,3,0
2701,10,347,4,53,13.25,0,1,0,1,0
2702,16,616,7,84,12.0,0,0,0,2,2
2703,15,628,7,72,10.285714285714285,0,0,0,1,1
2704,17,723,8,77,9.625,1,0,0,2,1
2705,17,758,9,142,15.777777777777777,1,0,0,1,0
2706,14,564,6,36,6.0,0,0,0,0,1
2707,19,860,9,40,4.444444444444445,1,0,0,4,3
2708,18,626,7,74,10.571428571428571,0,0,0,4,1
2709,16,614,7,86,12.285714285714286,0,0,0,3,2
2710,13,468,5,32,6.4,1,0,0,2,1
2711,11,488,6,112,18.666666666666668,1,0,0,3,0
2712,10,321,4,79,19.75,0,0,0,2,2
2713,10,304,4,96,24.0,0,0,0,5,0
2714,16,569,6,31,5.166666666666667,0,1,0,5,1
2715,15,620,7,80,11.428571428571429,0,0,0,2,1
2716,14,509,6,91,15.166666666666668,0,1,0,3,0
2717,13,611,7,89,12.714285714285714,1,0,0,0,2
2718,18,746,9,154,17.11111111111111,0,0,0,4,2
2719,17,640,7,60,8.571428571428571,1,0,0,5,2
2720,16,629,7,71,10.142857142857142,0,0,0,6,1
2721,12,316,4,84,21.0,0,0,0,4,2
2722,15,589,6,11,1.8333333333333333,0,0,0,3,1
2723,13,574,7,126,18.0,1,0,0,4,0
2724,14,587,6,13,2.166666666666667,0,1,0,2,0
2725,11,426,5,74,14.799999999999999,1,0,0,4,0
2726,12,510,6,90,15.0,0,0,0,1,0
2727,16,565,6,35,5.833333333333333,0,0,0,2,1
2728,19,735,8,65,8.125,1,0,0,6,0
2729,19,807,9,93,10.333333333333334,1,0,0,4,3
2730,17,763,8,37,4.625,1,0,0,4,1
2731,18,695,7,5,0.7142857142857143,0,0,0,2,2
2732,13,540,6,60,10.0,1,0,0,2,0
2733,18,838,11,262,23.81818181818182,0,0,0,4,1
2734,19,868,9,32,3.5555555555555554,1,0,0,8,1
2735,16,697,8,103,12.875,0,0,0,6,0
2736,13,492,5,8,1.6,1,0,0,1,1
2737,15,615,7,85,12.142857142857142,0,0,0,2,2
2738,13,655,7,45,6.428571428571428,1,0,0,2,0
2739,11,384,4,16,4.0,1,0,0,4,0
2740,18,770,9,130,14.444444444444443,0,0,0,5,0
2741,13,464,5,36,7.199999999999999,1,0,0,5,1
2742,16,737,8,63,7.875,0,0,0,3,0
2743,12,590,7,110,15.714285714285714,0,0,0,3,1
2744,12,420,5,80,16.0,0,0,0,6,0
2745,16,619,7,81,11.571428571428571,0,1,0,4,3
2746,15,619,7,81,11.571428571428571,0,1,0,1,3
2747,16,688,8,112,14.000000000000002,0,0,0,2,1
2748,16,653,7,47,6.714285714285714,0,1,0,5,0
2749,11,421,5,79,15.8,1,1,0,3,0
2750,12,489,6,111,18.5,0,0,0,3,2
2751,17,611,7,89,12.714285714285714,1,0,0,5,0
2752,15,674,8,126,15.75,0,0,0,3,0
2753,18,719,8,81,10.125,0,1,0,4,0
2754,12,499,6,101,16.833333333333332,0,1,0,2,2
2755,18,628,7,72,10.285714285714285,0,0,0,5,1
2756,10,425,5,75,15.0,0,0,0,2,0
2757,19,920,12,280,23.333333333333332,1,0,0,5,0
2758,19,702,8,98,12.25,1,0,0,8,1
2759,13,476,5,24,4.8,1,0,0,3,0
2760,17,574,6,26,4.333333333333334,1,0,0,7,1
2761,12,565,7,135,19.28571428571429,0,0,0,3,1
2762,10,404,5,96,19.2,0,0,0,4,1
2763,12,468,5,32,6.4,0,0,0,2,1
2764,18,679,7,21,3.0,0,0,0,4,0
2765,17,710,8,90,11.25,1,0,0,4,0
2766,15,698,8,102,12.75,0,0,0,3,2
2767,14,669,9,231,25.666666666666664,0,0,0,3,0
2768,11,480,6,120,20.0,1,0,0,3,0
2769,11,508,6,92,15.333333333333332,1,0,0,2,0
2770,15,665,7,35,5.0,0,0,0,3,0
2771,10,280,3,20,6.666666666666667,0,0,0,2,0
2772,14,524,6,76,12.666666666666668,0,0,0,3,0
2773,17,653,7,47,6.714285714285714,1,1,0,3,3
2774,18,738,8,62,7.75,0,0,0,3,3
2775,18,622,7,78,11.142857142857142,0,0,0,7,2
2776,13,630,8,170,21.25,1,0,0,3,0
2777,11,425,5,75,15.0,1,0,0,2,0
2778,11,538,6,62,10.333333333333334,1,0,0,2,1
2779,16,586,6,14,2.3333333333333335,0,0,0,1,1
2780,17,787,9,113,12.555555555555555,1,1,0,3,0
2781,15,693,8,107,13.375,0,0,0,4,0
2782,15,571,6,29,4.833333333333333,0,1,0,3,0
2783,15,527,6,73,12.166666666666668,0,0,0,2,2
2784,13,609,7,91,13.0,1,0,0,4,0
2785,17,631,7,69,9.857142857142858,1,1,0,7,1
2786,19,891,10,109,10.9,1,0,0,4,0
2787,17,623,7,77,11.0,1,0,0,3,0
2788,11,443,6,157,26.166666666666664,1,1,0,2,1
2789,16,661,7,39,5.571428571428571,0,1,0,4,0
2790,14,616,7,84,12.0,0,0,0,3,1
2791,13,591,9,309,34.333333333333336,1,0,0,2,1
2792,19,751,8,49,6.125,1,1,0,6,3
2793,18,829,10,171,17.1,0,1,0,5,1
2794,19,837,9,63,7.000000000000001,1,0,0,5,1
2795,10,393,4,7,1.7500000000000002,0,0,0,3,0
2796,14,631,8,169,21.125,0,1,0,7,0
2797,14,495,6,105,17.5,0,0,0,3,0
2798,17,613,7,87,12.428571428571429,1,1,0,6,0
2799,18,630,7,70,10.0,0,0,0,3,2
2800,14,539,6,61,10.166666666666666,0,0,0,3,1
2801,17,589,6,11,1.8333333333333333,1,0,0,5,1
2802,15,536,6,64,10.666666666666668,0,0,0,4,2
2803,13,475,5,25,5.0,1,0,0,6,1
2804,12,539,6,61,10.166666666666666,0,0,0,1,0
2805,18,698,8,102,12.75,0,0,0,6,3
2806,14,657,9,243,27.0,0,0,0,3,0
2807,10,371,4,29,7.249999999999999,0,0,0,7,0
2808,15,541,6,59,9.833333333333332,0,1,0,2,1
2809,18,665,7,35,5.0,0,0,0,8,1
2810,12,500,6,100,16.666666666666664,0,0,0,3,0
2811,19,736,8,64,8.0,1,0,0,7,1
2812,17,660,7,40,5.714285714285714,1,0,0,6,0
2813,18,779,8,21,2.625,0,0,0,5,0
2814,10,411,5,89,17.8,0,0,0,3,0
2815,19,961,12,239,19.916666666666664,1,0,0,2,0
2816,13,529,6,71,11.833333333333334,1,0,0,2,1
2817,13,430,5,70,14.000000000000002,1,0,0,1,0
2818,19,831,9,69,7.666666666666666,1,0,0,4,2
2819,14,468,5,32,6.4,0,0,0,5,0
2820,18,649,7,51,7.285714285714286,0,0,0,3,2
2821,18,739,8,61,7.625,0,1,0,7,1
2822,17,633,7,67,9.571428571428571,1,0,0,3,1
2823,11,417,5,83,16.6,1,0,0,3,0
2824,10,341,4,59,14.75,0,0,0,4,0
2825,11,360,4,40,10.0,1,0,0,1,0
2826,14,510,6,90,15.0,0,0,0,3,0
2827,19,800,9,100,11.11111111111111,1,0,0,6,1
2828,15,573,6,27,4.5,0,0,0,4,1
2829,14,553,6,47,7.833333333333334,0,0,0,3,0
2830,19,778,8,22,2.75,1,0,0,10,2
2831,15,592,7,108,15.428571428571427,0,0,0,2,3
2832,14,514,6,86,14.333333333333334,0,0,0,2,0
2833,17,713,8,87,10.875,1,0,0,3,3
2834,10,335,4,65,16.25,0,0,0,2,1
2835,17,636,7,64,9.142857142857142,1,0,0,4,1
2836,17,776,9,124,13.777777777777779,1,0,0,2,1
2837,16,683,8,117,14.625,0,1,0,4,0
2838,16,568,6,32,5.333333333333334,0,0,0,5,0
2839,10,420,5,80,16.0,0,0,0,3,2
2840,11,497,7,203,28.999999999999996,1,0,0,4,2
2841,12,499,6,101,16.833333333333332,0,1,0,1,0
2842,12,481,5,19,3.8,0,0,0,3,1
2843,18,719,8,81,10.125,0,1,0,3,1
2844,17,721,8,79,9.875,1,0,0,4,2
2845,15,557,6,43,7.166666666666667,0,1,0,2,1
2846,15,596,7,104,14.857142857142858,0,0,0,4,0
2847,14,566,6,34,5.666666666666666,0,0,0,4,0
2848,10,355,4,45,11.25,0,0,0,2,1
2849,16,679,7,21,3.0,0,0,0,8,0
2850,12,438,5,62,12.4,0,0,0,3,0
2851,17,583,6,17,2.833333333333333,1,0,0,4,2
2852,12,456,5,44,8.799999999999999,0,0,0,1,1
2853,10,545,7,155,22.142857142857142,0,0,0,2,2
2854,19,761,8,39,4.875,1,1,0,6,2
2855,19,801,9,99,11.0,1,0,0,2,1
2856,18,731,8,69,8.625,0,0,0,5,1
2857,16,561,6,39,6.5,0,0,0,3,1
2858,12,488,5,12,2.4,0,0,0,3,2
2859,12,425,5,75,15.0,0,0,0,4,0
2860,18,580,6,20,3.3333333333333335,0,0,0,6,2
2861,12,579,7,121,17.285714285714285,0,0,0,3,0
2862,13,504,6,96,16.0,1,0,0,5,0
2863,13,396,4,4,1.0,1,0,0,4,0
2864,18,784,8,16,2.0,0,0,0,8,1
2865,10,441,5,59,11.799999999999999,0,0,0,2,2
2866,17,686,7,14,2.0,1,0,0,6,1
2867,10,320,4,80,20.0,0,0,0,5,0
2868,12,384,4,16,4.0,0,0,0,5,1
2869,17,720,8,80,10.0,1,0,0,4,1
2870,17,719,8,81,10.125,1,1,0,4,0
2871,14,546,6,54,9.0,0,0,0,4,0
2872,14,506,6,94,15.666666666666668,0,0,0,4,0
2873,18,741,8,59,7.375,0,0,0,4,0
2874,15,592,7,108,15.428571428571427,0,0,0,7,1
2875,13,557,7,143,20.42857142857143,1,1,0,2,0
2876,16,566,6,34,5.666666666666666,0,0,0,4,0
2877,19,695,8,105,13.125,1,0,0,7,0
2878,14,570,6,30,5.0,0,0,0,2,0
2879,14,659,8,141,17.625,0,1,0,3,2
2880,15,602,7,98,14.000000000000002,0,0,0,6,1
2881,14,511,6,89,14.833333333333334,0,0,0,5,0
2882,19,758,8,42,5.25,1,0,0,4,2
2883,10,245,3,55,18.333333333333332,0,0,0,4,0
2884,15,537,6,63,10.5,0,0,0,2,0
2885,15,657,7,43,6.142857142857143,0,0,0,2,0
2886,14,619,7,81,11.571428571428571,0,1,0,4,1
2887,11,391,4,9,2.25,1,0,0,5,0
2888,12,469,5,31,6.2,0,0,0,2,3
2889,17,684,7,16,2.2857142857142856,1,0,0,6,1
2890,19,703,8,97,12.125,1,0,0,5,0
2891,12,472,5,28,5.6000000000000005,0,0,0,6,0
2892,19,697,8,103,12.875,1,0,0,6,0
2893,19,690,8,110,13.750000000000002,1,0,0,6,2
2894,10,421,5,79,15.8,0,1,0,4,0
2895,17,707,8,93,11.625,1,0,0,6,2
2896,15,643,7,57,8.142857142857144,0,1,0,5,0
2897,18,712,8,88,11.0,0,0,0,7,0
2898,11,338,4,62,15.5,1,0,0,3,2
2899,12,538,6,62,10.333333333333334,0,0,0,1,0
2900,16,593,7,107,15.285714285714286,0,1,0,4,1
2901,15,486,5,14,2.8000000000000003,0,0,0,2,2
2902,13,564,6,36,6.0,1,0,0,2,1
2903,13,512,6,88,14.666666666666666,1,0,1,2,0
2904,19,810,9,90,10.0,1,0,0,6,1
2905,16,592,7,108,15.428571428571427,0,0,0,2,0
2906,14,534,6,66,11.0,0,0,0,7,0
2907,15,621,7,79,11.285714285714285,0,0,0,4,0
2908,14,527,6,73,12.166666666666668,0,0,0,4,0
2909,12,460,5,40,8.0,0,0,0,3,0
2910,12,447,5,53,10.6,0,0,0,2,0
2911,15,622,7,78,11.142857142857142,0,0,0,5,0
2912,12,596,7,104,14.857142857142858,0,0,0,2,1
2913,13,612,7,88,12.571428571428573,1,0,0,2,0
2914,19,774,8,26,3.25,1,0,0,7,0
2915,18,703,8,97,12.125,0,0,0,6,1
2916,12,484,6,116,19.333333333333332,0,0,0,3,1
2917,10,415,5,85,17.0,0,0,0,4,0
2918,10,322,4,78,19.5,0,0,0,4,0
2919,19,705,8,95,11.875,1,0,0,3,0
2920,14,573,6,27,4.5,0,0,0,3,2
2921,15,623,7,77,11.0,0,0,0,2,0
2922,19,843,10,157,15.7,1,0,0,6,1
2923,13,603,7,97,13.857142857142858,1,0,0,3,0
2924,19,665,7,35,5.0,1,0,0,3,1
2925,18,920,11,180,16.363636363636363,0,0,0,4,0
2926,13,340,4,60,15.0,1,0,0,2,0
2927,16,717,8,83,10.375,0,0,0,4,0
2928,11,395,4,5,1.25,1,0,0,1,0
2929,19,765,8,35,4.375,1,0,0,4,1
2930,18,736,8,64,8.0,0,0,0,3,0
2931,11,501,6,99,16.5,1,0,0,3,2
2932,18,701,8,99,12.375,0,1,0,3,0
2933,16,702,8,98,12.25,0,0,0,3,1
2934,18,815,9,85,9.444444444444445,0,0,0,8,3
2935,12,551,6,49,8.166666666666666,0,0,0,1,1
2936,12,496,6,104,17.333333333333336,0,0,0,0,3
2937,12,553,7,147,21.0,0,0,0,1,0
2938,14,482,5,18,3.5999999999999996,0,0,0,5,1
2939,16,680,7,20,2.857142857142857,0,0,0,2,2
2940,10,451,5,49,9.8,0,0,0,6,0
2941,18,745,8,55,6.875000000000001,0,0,0,5,0
2942,13,472,5,28,5.6000000000000005,1,0,0,3,1
2943,14,536,6,64,10.666666666666668,0,0,0,2,2
2944,19,842,9,58,6.444444444444445,1,0,0,3,0
2945,13,455,5,45,9.0,1,0,0,5,0
2946,16,606,7,94,13.428571428571429,0,0,0,3,1
2947,18,653,7,47,6.714285714285714,0,1,0,3,0
2948,12,458,5,42,8.4,0,0,0,5,0
2949,17,621,7,79,11.285714285714285,1,0,0,8,0
2950,12,501,6,99,16.5,0,0,0,2,0
2951,15,642,7,58,8.285714285714285,0,0,0,6,2
2952,17,559,6,41,6.833333333333333,1,0,0,2,1
2953,10,325,4,75,18.75,0,0,0,2,1
2954,16,673,8,127,15.875,0,1,0,1,0
2955,10,348,4,52,13.0,0,0,0,0,1
2956,14,514,6,86,14.333333333333334,0,0,0,4,1
2957,18,529,6,71,11.833333333333334,0,0,0,3,2
2958,12,523,6,77,12.833333333333332,0,1,0,3,0
2959,19,732,8,68,8.5,1,0,0,8,1
2960,19,834,10,166,16.6,1,0,0,3,1
2961,14,516,6,84,14.000000000000002,0,0,0,6,0
2962,17,635,7,65,9.285714285714286,1,0,0,3,1
2963,15,645,8,155,19.375,0,0,0,2,1
2964,17,682,8,118,14.75,1,0,0,4,0
2965,17,724,8,76,9.5,1,0,0,3,0
2966,17,738,8,62,7.75,1,0,0,3,1
2967,19,875,11,225,20.454545454545457,1,0,0,5,0
2968,15,591,7,109,15.571428571428573,0,0,0,2,1
2969,18,725,8,75,9.375,0,0,0,3,1
2970,19,815,9,85,9.444444444444445,1,0,0,5,2
2971,19,731,8,69,8.625,1,0,0,2,2
2972,18,877,10,123,12.3,0,1,0,3,2
2973,19,910,10,90,9.0,1,0,0,3,2
2974,10,322,4,78,19.5,0,0,0,5,0
2975,15,565,6,35,5.833333333333333,0,0,0,4,2
